title,in_office,last_name,first_name,middle_name,suffix,nickname,full_name,birthdate,gender,state,district,senate_class,party,official_url,wikipedia_id,lis_id,govtrack_id,thomas_id,bioguide_id,fec_ids
Rep.,True,Marchant,Kenny,Ewell,,,Kenny Marchant,1951-02-23,M,TX,24,,Republican,https://marchant.house.gov,Kenny Marchant,,400656,01806,M001158,H4TX24094
Sen,True,Markey,Edward,J.,,Ed,Edward J. Markey,1946-07-11,M,MA,,2,Democrat,https://www.markey.senate.gov,Ed Markey,S369,400253,00735,M000133,"H6MA07101,S4MA00028"
Rep.,True,Matsui,Doris,O.,,,Doris O. Matsui,1944-09-25,F,CA,06,,Democrat,https://matsui.house.gov,Doris Matsui,,400663,01814,M001163,H6CA05195
Rep.,True,McCarthy,Kevin,,,,Kevin McCarthy,1965-01-26,M,CA,23,,Republican,https://kevinmccarthy.house.gov,Kevin McCarthy (California politician),,412190,01833,M001165,"H6CA22125,H2CA23148"
Rep.,True,McCaul,Michael,T.,,,Michael T. McCaul,1962-01-14,M,TX,10,,Republican,https://mccaul.house.gov,Michael McCaul,,400654,01804,M001157,H4TX10093
Rep.,True,McClintock,Tom,,,,Tom McClintock,1956-07-10,M,CA,04,,Republican,https://mcclintock.house.gov,Tom McClintock,,412295,01908,M001177,"H8CA04152,H6CA21135"
Rep.,True,McCollum,Betty,Louise,,,Betty McCollum,1954-07-12,F,MN,04,,Democrat,https://mccollum.house.gov,Betty McCollum,,400259,01653,M001143,H0MN04049
Rep.,True,McGovern,James,P.,,Jim,James P. McGovern,1959-11-20,M,MA,02,,Democrat,https://mcgovern.house.gov,Jim McGovern (American politician),,400263,01504,M000312,H4MA03022
Rep.,True,McHenry,Patrick,T.,,,Patrick T. McHenry,1975-10-22,M,NC,10,,Republican,https://mchenry.house.gov,Patrick McHenry,,400644,01792,M001156,H4NC10047
Rep.,True,McKinley,David,B.,,,David B. McKinley,1947-03-28,M,WV,01,,Republican,https://mckinley.house.gov,David McKinley,,412487,02074,M001180,H0WV01072
Rep.,True,McMorris Rodgers,Cathy,,,,Cathy McMorris Rodgers,1969-05-22,F,WA,05,,Republican,https://mcmorris.house.gov,Cathy McMorris Rodgers,,400659,01809,M001159,H4WA05077
Rep.,True,McNerney,Jerry,,,,Jerry McNerney,1951-06-18,M,CA,09,,Democrat,https://mcnerney.house.gov,Jerry McNerney,,412189,01832,M001166,H4CA11081
Rep.,True,Meeks,Gregory,W.,,,Gregory W. Meeks,1953-09-25,M,NY,05,,Democrat,https://meeks.house.gov,Gregory Meeks,,400271,01506,M001137,H8NY06048
Rep.,True,Moore,Gwen,,,,Gwen Moore,1951-04-18,F,WI,04,,Democrat,https://gwenmoore.house.gov,Gwen Moore,,400661,01811,M001160,H4WI04183
Sen,True,Moran,Jerry,,,,Jerry Moran,1954-05-29,M,KS,,3,Republican,https://www.moran.senate.gov,Jerry Moran,S347,400284,01507,M000934,"H6KS01096,S0KS00091"
Sen,True,Murkowski,Lisa,A.,,,Lisa Murkowski,1957-05-22,F,AK,,3,Republican,https://www.murkowski.senate.gov,Lisa Murkowski,S288,300075,01694,M001153,S4AK00099
Sen,True,Murphy,Christopher,S.,,,Christopher Murphy,1973-08-03,M,CT,,1,Democrat,https://www.murphy.senate.gov,Chris Murphy,S364,412194,01837,M001169,"H6CT05124,S2CT00132"
Sen,True,Murray,Patty,,,,Patty Murray,1950-10-11,F,WA,,3,Democrat,https://www.murray.senate.gov/public,Patty Murray,S229,300076,01409,M001111,S2WA00189
Rep.,True,Nadler,Jerrold,L.,,,Jerrold Nadler,1947-06-13,M,NY,10,,Democrat,https://nadler.house.gov,Jerrold Nadler,,400289,00850,N000002,H2NY17071
Rep.,True,Napolitano,Grace,F.,,,Grace F. Napolitano,1936-12-04,F,CA,32,,Democrat,https://napolitano.house.gov,Grace Napolitano,,400290,01602,N000179,H8CA34068
Rep.,True,Neal,Richard,E.,,,Richard E. Neal,1949-02-14,M,MA,01,,Democrat,https://neal.house.gov,Richard Neal,,400291,00854,N000015,H8MA02041
Rep.,True,Norton,Eleanor,Holmes,,,Eleanor Holmes Norton,1937-06-13,F,DC,00,,Democrat,https://norton.house.gov,Eleanor Holmes Norton,,400295,00868,N000147,H0DC00058
Rep.,True,Nunes,Devin,G.,,,Devin Nunes,1973-10-01,M,CA,22,,Republican,https://nunes.house.gov,Devin Nunes,,400297,01710,N000181,H8CA20059
Rep.,True,Olson,Pete,,,,Pete Olson,1962-12-09,M,TX,22,,Republican,https://olson.house.gov,Pete Olson,,412302,01955,O000168,H8TX22107
Rep.,True,Palazzo,Steven,M.,,,Steven M. Palazzo,1970-02-21,M,MS,04,,Republican,https://palazzo.house.gov,Steven Palazzo,,412443,02035,P000601,H0MS04120
Rep.,True,Pallone,Frank,J.,Jr.,,"Frank Pallone, Jr.",1951-10-30,M,NJ,06,,Democrat,https://pallone.house.gov,Frank Pallone,,400308,00887,P000034,"H8NJ03073,S6NJ00263"
Rep.,True,Pascrell,Bill,J.,Jr.,,"Bill Pascrell, Jr.",1937-01-25,M,NJ,09,,Democrat,https://pascrell.house.gov,Bill Pascrell,,400309,01510,P000096,H6NJ08118
Sen,True,Paul,Rand,,,,Rand Paul,1963-01-07,M,KY,,3,Republican,https://www.paul.senate.gov,Rand Paul,S348,412492,02082,P000603,S0KY00156
Rep.,True,Pelosi,Nancy,,,,Nancy Pelosi,1940-03-26,F,CA,12,,Democrat,https://pelosi.house.gov,Nancy Pelosi,,400314,00905,P000197,H8CA05035
Rep.,True,Perlmutter,Ed,,,,Ed Perlmutter,1953-05-01,M,CO,07,,Democrat,https://perlmutter.house.gov,Ed Perlmutter,,412192,01835,P000593,H6CO07023
Sen,True,Peters,Gary,C.,,,Gary C. Peters,1958-12-01,M,MI,,2,Democrat,https://www.peters.senate.gov,Gary Peters,S380,412305,01929,P000595,"H8MI09068,S4MI00355"
Rep.,True,Peterson,Collin,Clark,,,Collin C. Peterson,1944-06-29,M,MN,07,,Democrat,https://collinpeterson.house.gov,Collin Peterson,,400316,00910,P000258,H2MN07014
Rep.,True,Pingree,Chellie,,,,Chellie Pingree,1955-04-02,F,ME,01,,Democrat,https://pingree.house.gov,Chellie Pingree,,412307,01927,P000597,"H8ME01120,S0ME00038"
Sen,True,Portman,Robert,J.,,Rob,Rob Portman,1955-12-19,M,OH,,3,Republican,https://www.portman.senate.gov,Rob Portman,S349,400325,00924,P000449,"S0OH00133,H4OH02032"
Rep.,True,Posey,Bill,,,,Bill Posey,1947-12-18,M,FL,08,,Republican,https://posey.house.gov,Bill Posey,,412309,01915,P000599,H8FL15107
Rep.,True,Price,David,E.,,,David E. Price,1940-08-17,M,NC,04,,Democrat,https://price.house.gov,David Price (American politician),,400326,00930,P000523,H6NC04037
Rep.,True,Quigley,Mike,,,,Mike Quigley,1958-10-17,M,IL,05,,Democrat,https://quigley.house.gov,Mike Quigley (politician),,412331,01967,Q000023,H0IL05096
Rep.,True,Reed,Tom,W.,II,,Tom Reed,1971-11-18,M,NY,23,,Republican,https://reed.house.gov,Tom Reed (politician),,412393,01982,R000585,H0NY29054
Rep.,True,Richmond,Cedric,L.,,,Cedric L. Richmond,1973-09-13,M,LA,02,,Democrat,https://richmond.house.gov,Cedric Richmond,,412432,02023,R000588,H8LA02054
Rep.,True,Roby,Martha,,,,Martha Roby,1976-07-27,F,AL,02,,Republican,https://roby.house.gov,Martha Roby,,412394,01986,R000591,H0AL02087
Rep.,True,Roe,David,P.,,Phil,David P. Roe,1945-07-21,M,TN,01,,Republican,https://roe.house.gov,Phil Roe (politician),,412310,01954,R000582,H6TN01388
Rep.,True,Rogers,Harold,,,Hal,Harold Rogers,1937-12-31,M,KY,05,,Republican,https://halrogers.house.gov,Hal Rogers,,400340,00977,R000395,H0KY05015
Rep.,True,Rogers,Mike,,,,Mike Rogers,1958-07-16,M,AL,03,,Republican,https://mikerogers.house.gov,Mike Rogers (Alabama politician),,400341,01704,R000575,H2AL03032
Rep.,True,Roybal-Allard,Lucille,,,,Lucille Roybal-Allard,1941-06-12,F,CA,40,,Democrat,https://roybal-allard.house.gov,Lucille Roybal-Allard,,400347,00997,R000486,H2CA33048
Sen,True,Rubio,Marco,,,,Marco Rubio,1971-05-28,M,FL,,3,Republican,https://www.rubio.senate.gov,Marco Rubio,S350,412491,02084,R000595,S0FL00338
Rep.,True,Ruppersberger,C.,A. Dutch,,,C. A. Dutch Ruppersberger,1946-01-31,M,MD,02,,Democrat,https://ruppersberger.house.gov,Dutch Ruppersberger,,400349,01728,R000576,H2MD02160
Rep.,True,Rush,Bobby,L.,,,Bobby L. Rush,1946-11-23,M,IL,01,,Democrat,https://rush.house.gov,Bobby Rush,,400350,01003,R000515,H2IL01042
Rep.,True,Ryan,Tim,J.,,,Tim Ryan,1973-07-16,M,OH,13,,Democrat,https://timryan.house.gov,Tim Ryan (politician),,400352,01756,R000577,H2OH17109
Rep.,True,Sablan,Gregorio,Kilili Camacho,,,Gregorio Kilili Camacho Sablan,1955-01-19,M,MP,00,,Democrat,https://sablan.house.gov,Gregorio Sablan,,412312,01962,S001177,H8MP00041
Rep.,True,Sarbanes,John,P.,,,John P. Sarbanes,1962-05-22,M,MD,03,,Democrat,https://sarbanes.house.gov,John Sarbanes,,412212,01854,S001168,H6MD03292
Rep.,True,Scalise,Steve,Joseph,,,Steve Scalise,1965-10-06,M,LA,01,,Republican,https://scalise.house.gov,Steve Scalise,,412261,01892,S001176,H0LA01087
Rep.,True,Schakowsky,Janice,D.,,Jan,Janice D. Schakowsky,1944-05-26,F,IL,09,,Democrat,https://schakowsky.house.gov,Jan Schakowsky,,400360,01588,S001145,H8IL09067
Rep.,True,Schiff,Adam,B.,,,Adam B. Schiff,1960-06-22,M,CA,28,,Democrat,https://schiff.house.gov,Adam Schiff,,400361,01635,S001150,H0CA27085
Rep.,True,Schrader,Kurt,,,,Kurt Schrader,1951-10-19,M,OR,05,,Democrat,https://schrader.house.gov,Kurt Schrader,,412315,01950,S001180,H8OR05107
Sen,True,Schumer,Charles,E.,,Chuck,Charles E. Schumer,1950-11-23,M,NY,,3,Democrat,https://www.schumer.senate.gov,Chuck Schumer,S270,300087,01036,S000148,"S8NY00082,H0NY16010"
Rep.,True,Schweikert,David,,,,David Schweikert,1962-03-03,M,AZ,06,,Republican,https://schweikert.house.gov,David Schweikert,,412399,01994,S001183,"H4AZ06045,H8AZ05097"
Rep.,True,Scott,Austin,,,,Austin Scott,1969-12-10,M,GA,08,,Republican,https://austinscott.house.gov,Austin Scott (politician),,412417,02009,S001189,H0GA08099
Rep.,True,Scott,David,,,,David Scott,1945-06-27,M,GA,13,,Democrat,https://davidscott.house.gov,David Scott (Georgia politician),,400363,01722,S001157,H2GA13012
Rep.,True,Scott,Robert,C.,,Bobby,"Robert C. ""Bobby"" Scott",1947-04-30,M,VA,03,,Democrat,https://bobbyscott.house.gov,Bobby Scott (politician),,400364,01037,S000185,H6VA01117
Sen,True,Scott,Tim,,,,Tim Scott,1965-09-19,M,SC,,3,Republican,https://www.scott.senate.gov,Tim Scott,S365,412471,02056,S001184,"H0SC01279,S4SC00240"
Rep.,True,Sensenbrenner,F.,James,Jr.,,"F. James Sensenbrenner, Jr.",1943-06-14,M,WI,05,,Republican,https://sensenbrenner.house.gov,Jim Sensenbrenner,,400365,01041,S000244,H8WI09050
Rep.,True,Serrano,José,E.,,,José E. Serrano,1943-10-24,M,NY,15,,Democrat,https://serrano.house.gov,José E. Serrano,,400366,01042,S000248,H0NY18065
Rep.,True,Sewell,Terri,A.,,,Terri A. Sewell,1965-01-01,F,AL,07,,Democrat,https://sewell.house.gov,Terri Sewell,,412396,01988,S001185,H0AL07086
Sen,True,Shelby,Richard,C.,,,Richard C. Shelby,1934-05-06,M,AL,,3,Republican,https://www.shelby.senate.gov,Richard Shelby,S184,300089,01049,S000320,S6AL00013
Rep.,True,Sherman,Brad,J.,,,Brad Sherman,1954-10-24,M,CA,30,,Democrat,https://sherman.house.gov,Brad Sherman,,400371,01526,S000344,H6CA24113
Rep.,True,Shimkus,John,M.,,,John Shimkus,1958-02-21,M,IL,15,,Republican,https://shimkus.house.gov,John Shimkus,,400373,01527,S000364,H2IL20042
Rep.,True,Simpson,Michael,K.,,Mike,Michael K. Simpson,1950-09-08,M,ID,02,,Republican,https://simpson.house.gov,Mike Simpson,,400376,01590,S001148,H8ID02064
Rep.,True,Sires,Albio,,,,Albio Sires,1951-01-26,M,NJ,08,,Democrat,https://sires.house.gov,Albio Sires,,412186,01818,S001165,H6NJ13191
Rep.,True,Smith,Adam,,,,Adam Smith,1965-06-15,M,WA,09,,Democrat,https://adamsmith.house.gov,Adam Smith (politician),,400379,01528,S000510,H6WA09025
Rep.,True,Smith,Adrian,,,,Adrian Smith,1970-12-19,M,NE,03,,Republican,https://adriansmith.house.gov,Adrian Smith (politician),,412217,01860,S001172,H6NE03115
Rep.,True,Smith,Christopher,H.,,Chris,Christopher H. Smith,1953-03-04,M,NJ,04,,Republican,https://chrissmith.house.gov,Chris Smith (New Jersey politician),,400380,01071,S000522,H8NJ04014
Rep.,True,Speier,Jackie,,,,Jackie Speier,1950-05-14,F,CA,14,,Democrat,https://speier.house.gov,Jackie Speier,,412259,01890,S001175,H8CA12171
Rep.,True,Stivers,Steve,,,,Steve Stivers,1965-03-24,M,OH,15,,Republican,https://stivers.house.gov,Steve Stivers,,412461,02047,S001187,H8OH15076
Rep.,True,Sánchez,Linda,T.,,,Linda T. Sánchez,1969-01-28,F,CA,38,,Democrat,https://lindasanchez.house.gov,Linda Sánchez,,400355,01757,S001156,H2CA39078
Rep.,True,Thompson,Bennie,G.,,,Bennie G. Thompson,1948-01-28,M,MS,02,,Democrat,https://benniethompson.house.gov,Bennie Thompson,,400402,01151,T000193,H4MS02068
Rep.,True,Thompson,Mike,Michael,,,Mike Thompson,1951-01-24,M,CA,05,,Democrat,https://mikethompson.house.gov,Mike Thompson (California politician),,400403,01593,T000460,H8CA01109
Rep.,True,Thompson,Glenn,,,,Glenn Thompson,1959-07-27,M,PA,15,,Republican,https://thompson.house.gov,Glenn Thompson (politician),,412317,01952,T000467,H8PA05071
Rep.,True,Thornberry,Mac,M.,,,Mac Thornberry,1958-07-15,M,TX,13,,Republican,https://thornberry.house.gov,Mac Thornberry,,400404,01155,T000238,H4TX13014
Sen,True,Thune,John,,,,John Thune,1961-01-07,M,SD,,3,Republican,https://www.thune.senate.gov,John Thune,S303,400546,01534,T000250,"S2SD00068,H6SD00085"
Rep.,True,Tipton,Scott,R.,,,Scott R. Tipton,1956-11-09,M,CO,03,,Republican,https://tipton.house.gov,Scott Tipton,,412405,01997,T000470,H6CO03139
Rep.,True,Tonko,Paul,,,,Paul Tonko,1949-06-18,M,NY,20,,Democrat,https://tonko.house.gov,Paul Tonko,,412319,01942,T000469,H8NY21203
Sen,True,Toomey,Patrick,J.,,Pat,Patrick J. Toomey,1961-11-17,M,PA,,3,Republican,https://www.toomey.senate.gov,Pat Toomey,S351,400408,02085,T000461,"S4PA00121,H8PA15096"
Rep.,True,Turner,Michael,R.,,,Michael R. Turner,1960-01-11,M,OH,10,,Republican,https://turner.house.gov,Mike Turner,,400411,01741,T000463,"H2OH03067,H2OH03091"
Rep.,True,Upton,Fred,Stephen,,,Fred Upton,1953-04-23,M,MI,06,,Republican,https://upton.house.gov,Fred Upton,,400414,01177,U000031,H6MI04113
Sen,True,Van Hollen,Chris,,Jr.,,Chris Van Hollen,1959-01-10,M,MD,,3,Democrat,https://www.vanhollen.senate.gov,Chris Van Hollen,S390,400415,01729,V000128,"H2MD08126,S6MD03441"
Rep.,True,Velázquez,Nydia,M.,,,Nydia M. Velázquez,1953-03-28,F,NY,07,,Democrat,https://velazquez.house.gov,Nydia Velázquez,,400416,01184,V000081,H2NY00010
Rep.,True,Visclosky,Peter,J.,,,Peter J. Visclosky,1949-08-13,M,IN,01,,Democrat,https://visclosky.house.gov,Pete Visclosky,,400417,01188,V000108,H4IN01012
Rep.,True,Walberg,Tim,,,,Tim Walberg,1951-04-12,M,MI,07,,Republican,https://walberg.house.gov,Tim Walberg,,412213,01855,W000798,H4MI07103
Rep.,True,Walden,Greg,P.,,,Greg Walden,1957-01-10,M,OR,02,,Republican,https://walden.house.gov,Greg Walden,,400419,01596,W000791,H6OR02116
Rep.,True,Wasserman Schultz,Debbie,,,,Debbie Wasserman Schultz,1966-09-27,F,FL,23,,Democrat,https://wassermanschultz.house.gov,Debbie Wasserman Schultz,,400623,01777,W000797,H4FL20023
Rep.,True,Waters,Maxine,,,,Maxine Waters,1938-08-15,F,CA,43,,Democrat,https://waters.house.gov,Maxine Waters,,400422,01205,W000187,H4CA23011
Rep.,True,Webster,Daniel,,,,Daniel Webster,1949-04-27,M,FL,11,,Republican,https://webster.house.gov,Daniel Webster (Florida politician),,412410,02002,W000806,"H0FL08208,S4FL00256"
Rep.,True,Welch,Peter,,,,Peter Welch,1947-05-02,M,VT,00,,Democrat,https://welch.house.gov,Peter Welch,,412239,01879,W000800,"H6VT00160,H8VT00034"
Rep.,True,Wilson,Joe,G.,,,Joe Wilson,1947-07-31,M,SC,02,,Republican,https://joewilson.house.gov,Joe Wilson (American politician),,400433,01688,W000795,H2SC02059
Rep.,True,Wilson,Frederica,S.,,,Frederica S. Wilson,1942-11-05,F,FL,24,,Democrat,https://wilson.house.gov,Frederica Wilson,,412412,02004,W000808,H0FL17068
Rep.,True,Wittman,Robert,J.,,,Robert J. Wittman,1959-02-03,M,VA,01,,Republican,https://wittman.house.gov,Rob Wittman,,412255,01886,W000804,H8VA01147
Rep.,True,Womack,Steve,,,,Steve Womack,1957-02-18,M,AR,03,,Republican,https://womack.house.gov,Steve Womack,,412402,01991,W000809,H0AR03055
Rep.,True,Woodall,Rob,,,,Rob Woodall,1970-02-11,M,GA,07,,Republican,https://woodall.house.gov,Rob Woodall,,412416,02008,W000810,H0GA07133
Sen,True,Wyden,Ron,,,,Ron Wyden,1949-05-03,M,OR,,3,Democrat,https://www.wyden.senate.gov,Ron Wyden,S247,300100,01247,W000779,"S6OR00110,H0OR03026"
Rep.,True,Yarmuth,John,A.,,,John A. Yarmuth,1947-11-04,M,KY,03,,Democrat,https://yarmuth.house.gov,John Yarmuth,,412211,01853,Y000062,H6KY03124
Rep.,True,Young,Don,E.,,,Don Young,1933-06-09,M,AK,00,,Republican,https://donyoung.house.gov,Don Young,,400440,01256,Y000033,H6AK00045
Sen,True,Young,Todd,C.,,,Todd Young,1972-08-24,M,IN,,3,Republican,https://www.young.senate.gov,Todd Young,S391,412428,02019,Y000064,"H0IN09070,S6IN00191"
Rep.,True,Amodei,Mark,E.,,,Mark E. Amodei,1958-06-12,M,NV,02,,Republican,https://amodei.house.gov,Mark Amodei,,412500,02090,A000369,"H2NV02395,H1NV02017,S0NV00237"
Rep.,True,Bonamici,Suzanne,,,,Suzanne Bonamici,1954-10-14,F,OR,01,,Democrat,https://bonamici.house.gov,Suzanne Bonamici,,412501,02092,B001278,H2OR01133
Rep.,True,DelBene,Suzan,K.,,,Suzan K. DelBene,1962-02-17,F,WA,01,,Democrat,https://delbene.house.gov,Suzan DelBene,,412505,02096,D000617,H0WA08046
Rep.,True,Massie,Thomas,,,,Thomas Massie,1971-01-13,M,KY,04,,Republican,https://massie.house.gov,Thomas Massie,,412503,02094,M001184,H2KY04121
Rep.,True,Payne,Donald,M.,Jr.,,"Donald M. Payne, Jr.",1958-12-17,M,NJ,10,,Democrat,https://payne.house.gov,Donald Payne Jr.,,412506,02097,P000604,H2NJ10154
Sen,True,Schatz,Brian,Emanuel,,,Brian Schatz,1972-10-20,M,HI,,3,Democrat,https://www.schatz.senate.gov,Brian Schatz,S353,412507,02173,S001194,"S4HI00136,H6HI02244"
Rep.,True,Foster,Bill,,,,Bill Foster,1955-10-07,M,IL,11,,Democrat,https://foster.house.gov,Bill Foster (politician),,412257,01888,F000454,"H8IL14067,H2IL11124"
Rep.,True,Titus,Dina,,,,Dina Titus,1950-05-23,F,NV,01,,Democrat,https://titus.house.gov,Dina Titus,,412318,01940,T000468,H8NV03036
Sen,True,Cotton,Tom,,,,Tom Cotton,1977-05-13,M,AR,,2,Republican,https://www.cotton.senate.gov,Tom Cotton,S374,412508,02098,C001095,"H2AR04083,S4AR00103"
Sen,True,Sinema,Kyrsten,,,,Kyrsten Sinema,1976-07-12,F,AZ,,1,Democrat,https://www.sinema.senate.gov,Kyrsten Sinema,S403,412509,02099,S001191,"H2AZ09019,S8AZ00197"
Rep.,True,LaMalfa,Doug,,,,Doug LaMalfa,1960-07-02,M,CA,01,,Republican,https://lamalfa.house.gov,Doug LaMalfa,,412510,02100,L000578,"H2CA02142,H2CA01144"
Rep.,True,Huffman,Jared,,,,Jared Huffman,1964-02-18,M,CA,02,,Democrat,https://huffman.house.gov,Jared Huffman,,412511,02101,H001068,H2CA06259
Rep.,True,Bera,Ami,,,,Ami Bera,1965-03-02,M,CA,07,,Democrat,https://bera.house.gov,Ami Bera,,412512,02102,B001287,H0CA03078
Rep.,True,Cook,Paul,,,,Paul Cook,1943-03-03,M,CA,08,,Republican,https://cook.house.gov,Paul Cook (politician),,412513,02103,C001094,H2CA08164
Rep.,True,Swalwell,Eric,,,,Eric Swalwell,1980-11-16,M,CA,15,,Democrat,https://swalwell.house.gov,Eric Swalwell,,412514,02104,S001193,H2CA15094
Rep.,True,Brownley,Julia,,,,Julia Brownley,1952-08-28,F,CA,26,,Democrat,https://juliabrownley.house.gov,Julia Brownley,,412516,02106,B001285,H2CA00120
Rep.,True,Cárdenas,Tony,,,,Tony Cárdenas,1963-03-31,M,CA,29,,Democrat,https://cardenas.house.gov,Tony Cárdenas,,412517,02107,C001097,H2CA28113
Rep.,True,Ruiz,Raul,,,,Raul Ruiz,1972-08-25,M,CA,36,,Democrat,https://ruiz.house.gov,Raul Ruiz (politician),,412519,02109,R000599,H2CA36439
Rep.,True,Takano,Mark,,,,Mark Takano,1960-12-10,M,CA,41,,Democrat,https://takano.house.gov,Mark Takano,,412520,02110,T000472,H2CA43245
Rep.,True,Lowenthal,Alan,S.,,,Alan S. Lowenthal,1941-03-08,M,CA,47,,Democrat,https://lowenthal.house.gov,Alan Lowenthal,,412521,02111,L000579,H2CA00104
Rep.,True,Vargas,Juan,,,,Juan Vargas,1961-03-07,M,CA,51,,Democrat,https://vargas.house.gov,Juan Vargas,,412522,02112,V000130,H2CA50026
Rep.,True,Peters,Scott,H.,,,Scott H. Peters,1958-06-17,M,CA,52,,Democrat,https://scottpeters.house.gov,Scott Peters (politician),,412523,02113,P000608,H2CA52089
Rep.,True,Yoho,Ted,S.,,,Ted S. Yoho,1955-04-13,M,FL,03,,Republican,https://yoho.house.gov,Ted Yoho,,412525,02115,Y000065,H2FL06109
Rep.,True,Frankel,Lois,,,,Lois Frankel,1948-05-16,F,FL,21,,Democrat,https://frankel.house.gov,Lois Frankel,,412529,02119,F000462,"H2FL14053,H2FL22080"
Rep.,True,Collins,Doug,,,,Doug Collins,1966-08-16,M,GA,09,,Republican,https://dougcollins.house.gov,Doug Collins (politician),,412531,02121,C001093,H2GA09150
Rep.,True,Gabbard,Tulsi,,,,Tulsi Gabbard,1981-04-12,F,HI,02,,Democrat,https://gabbard.house.gov,Tulsi Gabbard,,412532,02122,G000571,H2HI02508
Sen,True,Duckworth,Tammy,,,,Tammy Duckworth,1968-03-12,F,IL,,3,Democrat,https://www.duckworth.senate.gov,Tammy Duckworth,S386,412533,02123,D000622,"H6IL06141,S6IL00292"
Rep.,True,Davis,Rodney,,,,Rodney Davis,1970-01-05,M,IL,13,,Republican,https://rodneydavis.house.gov,Rodney Davis (politician),,412536,02126,D000619,H2IL13120
Rep.,True,Bustos,Cheri,,,,Cheri Bustos,1961-10-17,F,IL,17,,Democrat,https://bustos.house.gov,Cheri Bustos,,412537,02127,B001286,H2IL17071
Rep.,True,Walorski,Jackie,,,,Jackie Walorski,1963-08-17,F,IN,02,,Republican,https://walorski.house.gov,Jackie Walorski,,412538,02128,W000813,H0IN02190
Rep.,True,Brooks,Susan,W.,,,Susan W. Brooks,1960-08-25,F,IN,05,,Republican,https://susanwbrooks.house.gov,Susan Brooks,,412539,02129,B001284,H2IN05082
Rep.,True,Barr,Garland,,,Andy,Andy Barr,1973-07-24,M,KY,06,,Republican,https://barr.house.gov,Andy Barr (American politician),,412541,02131,B001282,H0KY06104
Sen,True,Warren,Elizabeth,,,,Elizabeth Warren,1949-06-22,F,MA,,1,Democrat,https://www.warren.senate.gov,Elizabeth Warren,S366,412542,02182,W000817,S2MA00170
Rep.,True,Kennedy,Joseph,P.,III,,Joseph P. Kennedy III,1980-10-04,M,MA,04,,Democrat,https://kennedy.house.gov,Joe Kennedy III,,412543,02172,K000379,H2MA04073
Sen,True,King,Angus,,,,"Angus S. King, Jr.",1944-03-31,M,ME,,1,Independent,https://www.king.senate.gov,Angus King,S363,412545,02185,K000383,S2ME00109
Rep.,True,Kildee,Daniel,T.,,,Daniel T. Kildee,1958-08-11,M,MI,05,,Democrat,https://dankildee.house.gov,Dan Kildee,,412546,02134,K000380,H2MI05119
Rep.,True,Wagner,Ann,,,,Ann Wagner,1962-09-13,F,MO,02,,Republican,https://wagner.house.gov,Ann Wagner,,412548,02137,W000812,H2MO02102
Sen,True,Daines,Steve,,,,Steve Daines,1962-08-20,M,MT,,2,Republican,https://www.daines.senate.gov,Steve Daines,S375,412549,02138,D000618,"H2MT01060,S2MT00096"
Rep.,True,Hudson,Richard,,,,Richard Hudson,1971-11-04,M,NC,08,,Republican,https://hudson.house.gov,Richard Hudson (American politician),,412550,02140,H001067,H2NC08185
Rep.,True,Meadows,Mark,,,,Mark Meadows,1959-07-28,M,NC,11,,Republican,https://meadows.house.gov,Mark Meadows (North Carolina politician),,412552,02142,M001187,H2NC11080
