last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,in_office
Chabot,Steve,J.,,,Steve Chabot,1953-01-22,M,rep,OH,1,,Republican,https://chabot.house.gov,2408 Rayburn House Office Building; Washington DC 20515-3501,202-225-2216,,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,00186,N00003689,,H8OH01043,36705,400071,21790,Steve Chabot,,29550,Steve Chabot,True
Chu,Judy,M.,,,Judy Chu,1953-07-07,F,rep,CA,27,,Democrat,https://chu.house.gov,2423 Rayburn House Office Building; Washington DC 20515-0527,202-225-5464,,http://chu.house.gov/rss.xml,RepJudyChu,RepJudyChu,RepJudyChu,UCfcbYOvdEXZNelM8T05nK-w,C001080,01970,N00030600,,H0CA32101,92573,412379,16539,Judy Chu,,20955,Judy Chu,True
Cicilline,David,N.,,,David N. Cicilline,1961-07-15,M,rep,RI,1,,Democrat,https://cicilline.house.gov,2233 Rayburn House Office Building; Washington DC 20515-3901,202-225-4911,,http://cicilline.house.gov/rss.xml,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,UC3sCl46o8hYP69LnidNltuw,C001084,02055,N00032019,,H0RI01073,1033865,412470,7349,David N. Cicilline,,21172,David Cicilline,True
Clarke,Yvette,D.,,,Yvette D. Clarke,1964-11-21,F,rep,NY,9,,Democrat,https://clarke.house.gov,2058 Rayburn House Office Building; Washington DC 20515-3209,202-225-6231,,http://clarke.house.gov/news/rss.aspx,RepYvetteClarke,repyvettedclarke,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,01864,N00026961,,H4NY11138,1022875,412221,44741,Yvette D. Clarke,,20733,Yvette Clarke,True
Clay,Wm.,Lacy,Jr.,,Wm. Lacy Clay,1956-07-27,M,rep,MO,1,,Democrat,https://lacyclay.house.gov,2428 Rayburn House Office Building; Washington DC 20515-2501,202-225-2406,,,,109135405838588,WilliamLacyClay,UCB3yVQzlxhx3brOwaWtiXoQ,C001049,01654,N00012460,,H0MO01066,88332,400074,8967,William Lacy Clay,,20147,Lacy Clay,True
Cleaver,Emanuel,,II,,Emanuel Cleaver,1944-10-26,M,rep,MO,5,,Democrat,https://cleaver.house.gov,2335 Rayburn House Office Building; Washington DC 20515-2505,202-225-4535,,http://cleaver.house.gov/rss.xml,RepCleaver,emanuelcleaverii,repcleaver,UCVC-7CLFjXczoihr5FxDLsw,C001061,01790,N00026790,,H4MO05234,10933,400639,39507,,,20517,Emanuel Cleaver,True
Clyburn,James,E.,,Jim,James E. Clyburn,1940-07-21,M,rep,SC,6,,Democrat,https://clyburn.house.gov,200 Cannon House Office Building; Washington DC 20515-4006,202-225-3315,,http://clyburn.house.gov/rss.xml,WhipClyburn,jameseclyburn,repjamesclyburn,UCIyU_UA_JEa14gvAwhquKqg,C000537,00208,N00002408,,H2SC02042,21607,400075,27066,James E. Clyburn,,39301,Jim Clyburn,True
Cohen,Steve,,,,Steve Cohen,1949-05-24,M,rep,TN,9,,Democrat,https://cohen.house.gov,2104 Rayburn House Office Building; Washington DC 20515-4209,202-225-3265,,http://cohen.house.gov/rss.xml,RepCohen,CongressmanSteveCohen,repcohen,UC_NJlnsOBjOameUwZk0rvsA,C001068,01878,N00003225,,H6TN09068,1022876,412236,24340,,,20748,Steve Cohen,True
Cole,Tom,,,,Tom Cole,1949-04-28,M,rep,OK,4,,Republican,https://cole.house.gov,2207 Rayburn House Office Building; Washington DC 20515-3604,202-225-6165,,http://cole.house.gov/rss.xml,TomColeOK04,TomColeOK04,reptomcole,UCvqzPm_YnNkfEHpm3SEMJMQ,C001053,01742,N00025726,,H2OK04055,1003609,400077,46034,Tom Cole,,20344,Tom Cole,True
Conaway,K.,Michael,,,K. Michael Conaway,1948-06-11,M,rep,TX,11,,Republican,https://conaway.house.gov,2469 Rayburn House Office Building; Washington DC 20515-4311,202-225-3605,,,ConawayTX11,mike.conaway,mikeconaway11,UCR3dhwhVfxmmqv6ct2Xa1-g,C001062,01805,N00026041,,"H4TX19136,H3TX19021",1004595,400655,49935,Mike Conaway,,20531,Mike Conaway,True
Connolly,Gerald,E.,,,Gerald E. Connolly,1950-03-30,M,rep,VA,11,,Democrat,https://connolly.house.gov,2238 Rayburn House Office Building; Washington DC 20515-4611,202-225-1492,,http://connolly.house.gov/common/rss//index.cfm?rss=44,GerryConnolly,CongressmanGerryConnolly,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,01959,N00029891,,H8VA11062,1015936,412272,95078,,,20952,Gerry Connolly,True
Cooper,Jim,,,,Jim Cooper,1954-06-19,M,rep,TN,5,,Democrat,https://cooper.house.gov,1536 Longworth House Office Building; Washington DC 20515-4205,202-225-4311,,http://cooper.house.gov/index.php?format=feed&amp;type=rss,RepJimCooper,JimCooper,RepJimCooper,UCjplyIIQbNZcl013AyDfPNg,C000754,00231,N00003132,,"H2TN05131,H2TN04027,S4TN00096",1201,400081,48891,Jim Cooper,,15019,Jim Cooper,True
Costa,Jim,,,,Jim Costa,1952-04-13,M,rep,CA,16,,Democrat,https://costa.house.gov,2081 Rayburn House Office Building; Washington DC 20515-0516,202-225-3341,,http://costa.house.gov/index.php?format=feed&amp;type=rss,RepJimCosta,RepJimCosta,RepJimCostaCA20,UCVgXX23eJEai6GiBOKO6dvA,C001059,01774,N00026341,,H4CA20082,19599,400618,3577,,,20501,Jim Costa,True
Courtney,Joe,,,,Joe Courtney,1953-04-06,M,rep,CT,2,,Democrat,https://courtney.house.gov,2332 Rayburn House Office Building; Washington DC 20515-0702,202-225-2076,,http://courtney.house.gov/index.php?format=feed&amp;type=rss,RepJoeCourtney,joecourtney,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,01836,N00024842,,H2CT02112,1021284,412193,30333,Joe Courtney,,20706,Joe Courtney (politician),True
Crapo,Michael,D.,,,Mike Crapo,1951-05-20,M,sen,ID,,3,Republican,https://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,https://www.crapo.senate.gov/contact,,MikeCrapo,mikecrapo,senatorcrapo,UCMHzKHg1BE7dEcFjnayw1lA,C000880,00250,N00006267,S266,"S8ID00027,H2ID02034",26440,300030,26830,Mike Crapo,,29345,Mike Crapo,True
Crawford,Eric,A.,,Rick,"Eric A. ""Rick"" Crawford",1966-01-22,M,rep,AR,1,,Republican,https://crawford.house.gov,2422 Rayburn House Office Building; Washington DC 20515-0401,202-225-4076,,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,01989,N00030770,,H0AR01083,623259,412400,119208,Rick Crawford,,21106,Rick Crawford (politician),True
Cuellar,Henry,,,,Henry Cuellar,1955-09-19,M,rep,TX,28,,Democrat,https://cuellar.house.gov,2372 Rayburn House Office Building; Washington DC 20515-4328,202-225-1640,,http://cuellar.house.gov/news/rss.aspx,RepCuellar,152569121550,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,01807,N00024978,,H2TX23082,1013062,400657,5486,,,20533,Henry Cuellar,True
Davis,Danny,K.,,,Danny K. Davis,1941-09-06,M,rep,IL,7,,Democrat,https://davis.house.gov,2159 Rayburn House Office Building; Washington DC 20515-1307,202-225-5006,,http://davis.house.gov/index.php?format=feed&type=rss,RepDannyDavis,CongressmanDKDavis,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,01477,N00004884,,H4IL07037,44325,400093,233,Danny K. Davis,,29717,Danny K. Davis,True
Davis,Susan,A.,,,Susan A. Davis,1944-04-13,F,rep,CA,53,,Democrat,https://susandavis.house.gov,1214 Longworth House Office Building; Washington DC 20515-0553,202-225-2040,,,RepSusanDavis,RepSusanDavis,RepSusanADavis,UCUni9eg-gXv8pZ2WE_YR0bg,D000598,01641,N00009604,,H0CA49055,85595,400097,8168,,,20108,Susan Davis (politician),True
DeFazio,Peter,A.,,,Peter A. DeFazio,1947-05-27,M,rep,OR,4,,Democrat,https://defazio.house.gov,2134 Rayburn House Office Building; Washington DC 20515-3704,202-225-6416,,http://www.defazio.house.gov/index.php?format=feed&amp;type=rss,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,UCIF3HunhsVgTv7L2grnq2Rg,D000191,00279,N00007781,,"H6OR04047,S6OR00151",6068,400100,27037,Peter DeFazio,,15410,Peter DeFazio,True
DeGette,Diana,L.,,,Diana DeGette,1957-07-29,F,rep,CO,1,,Democrat,https://degette.house.gov,2111 Rayburn House Office Building; Washington DC 20515-0601,202-225-4431,,http://degette.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,RepDianaDeGette,DianaDeGette,RepDianaDeGette,UCWFQCRTHwsHg9P1Hf-EQtew,D000197,01479,N00006134,,H6CO01141,90293,400101,561,Diana DeGette,,29710,Diana DeGette,True
DeLauro,Rosa,L.,,,Rosa L. DeLauro,1943-03-02,F,rep,CT,3,,Democrat,https://delauro.house.gov,2413 Rayburn House Office Building; Washington DC 20515-0703,202-225-3661,,http://delauro.house.gov/index.php?format=feed&amp;type=rss,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,00281,N00000615,,H0CT03072,19040,400103,26788,Rosa DeLauro,,29109,Rosa DeLauro,True
DesJarlais,Scott,,,,Scott DesJarlais,1964-02-21,M,rep,TN,4,,Republican,https://desjarlais.house.gov,2301 Rayburn House Office Building; Washington DC 20515-4204,202-225-6831,,http://desjarlais.house.gov/news/rss.aspx,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,UCvjuSLoi3hS0ECQvJLhwOkA,D000616,02062,N00030957,,H0TN04195,623517,412477,123473,,,21179,Scott DesJarlais,True
Deutch,Theodore,E.,,,Theodore E. Deutch,1966-05-07,M,rep,FL,22,,Democrat,https://teddeutch.house.gov,2447 Rayburn House Office Building; Washington DC 20515-0922,202-225-3001,,http://teddeutch.house.gov/news/rss.aspx,RepTedDeutch,CongressmanTedDeutch,congressmanteddeutch,UC1JlTLRUDkzhM2htvI9QJTA,D000610,01976,N00031317,,H0FL19080,9267613,412385,67151,Theodore E. Deutch,,20959,Ted Deutch,True
Diaz-Balart,Mario,,,,Mario Diaz-Balart,1961-09-25,M,rep,FL,25,,Republican,https://mariodiazbalart.house.gov,404 Cannon House Office Building; Washington DC 20515-0925,202-225-4211,,http://mariodiazbalart.house.gov/rss.xml,MarioDB,mdiazbalart,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,01717,N00025337,,H2FL25018,1003562,400108,24312,Mario Diaz-Balart,,20316,Mario Díaz-Balart,True
Doggett,Lloyd,A.,,,Lloyd Doggett,1946-10-06,M,rep,TX,35,,Democrat,https://doggett.house.gov,2307 Rayburn House Office Building; Washington DC 20515-4335,202-225-4865,,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;format=raw,RepLloydDoggett,lloyddoggett,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,00303,N00006023,,H4TX10028,36810,400111,21689,,,29571,Lloyd Doggett,True
Doyle,Michael,F.,Jr.,Mike,Michael F. Doyle,1953-08-05,M,rep,PA,18,,Democrat,https://doyle.house.gov,306 Cannon House Office Building; Washington DC 20515-3818,202-225-2135,,http://doyle.house.gov/rss.xml,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,UCni9vINmgerEeVXhKCC9qbA,D000482,00316,N00001373,,H4PA18131,36774,400114,21853,Michael F. Doyle,,29561,Michael F. Doyle,True
Duncan,Jeff,,,,Jeff Duncan,1966-01-07,M,rep,SC,3,,Republican,https://jeffduncan.house.gov,2229 Rayburn House Office Building; Washington DC 20515-4003,202-225-5301,,http://jeffduncan.house.gov/rss.xml,RepJeffDuncan,RepJeffDuncan,congjeffduncan,UC1tuXL6ymImdpKYGEAH83QA,D000615,02057,N00030752,,H0SC03077,62713,412472,47967,Jeff Duncan,,21174,Jeff Duncan (politician),True
Engel,Eliot,L.,,,Eliot L. Engel,1947-02-18,M,rep,NY,16,,Democrat,https://engel.house.gov,2426 Rayburn House Office Building; Washington DC 20515-3216,202-225-2464,,,RepEliotEngel,RepEliotLEngel,engel2161,UCZ-ctBF-a6CYPJWDoBV_JyA,E000179,00344,N00001003,,H8NY19058,6109,400122,26972,,,15603,Eliot Engel,True
Eshoo,Anna,G.,,,Anna G. Eshoo,1942-12-13,F,rep,CA,18,,Democrat,https://eshoo.house.gov,202 Cannon House Office Building; Washington DC 20515-0518,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,UCjRvhco2d59GBgA78IIIaYQ,E000215,00355,N00007335,,H8CA12098,26130,400124,26741,,,29312,Anna Eshoo,True
Fleischmann,Charles,J.,,Chuck,"Charles J. ""Chuck"" Fleischmann",1962-10-11,M,rep,TN,3,,Republican,https://fleischmann.house.gov,2410 Rayburn House Office Building; Washington DC 20515-4203,202-225-3271,,http://fleischmann.house.gov/rss.xml,RepChuck,repchuck,repchuck,UCTtRrJkM-R-f2K0byCMvHgw,F000459,02061,N00030815,,H0TN03254,95146,412476,123456,,,21178,Chuck Fleischmann,True
Flores,Bill,,,,Bill Flores,1954-02-25,M,rep,TX,17,,Republican,https://flores.house.gov,2228 Rayburn House Office Building; Washington DC 20515-4317,202-225-6105,,http://flores.house.gov/common/rss//index.cfm?rss=25,RepBillFlores,RepBillFlores,RepBillFlores,UCA7MgQ_ccBlCqoxV56B6nmA,F000461,02065,N00031545,,H0TX17104,623540,412480,116906,,,21182,Bill Flores,True
Fortenberry,Jeff,Lane,,,Jeff Fortenberry,1960-12-27,M,rep,NE,1,,Republican,https://fortenberry.house.gov,1514 Longworth House Office Building; Washington DC 20515-2701,202-225-4806,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,JeffFortenberry,jefffortenberry,JeffFortenberry,UCbWUvw3gQhbFyJzt1Nh6cAA,F000449,01793,N00026631,,H4NE01064,1013049,400640,41929,Jeff Fortenberry,,20518,Jeff Fortenberry,True
Foxx,Virginia,,,,Virginia Foxx,1943-06-29,F,rep,NC,5,,Republican,https://foxx.house.gov,2462 Rayburn House Office Building; Washington DC 20515-3305,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,VirginiaFoxx,RepVirginiaFoxx,repvirginiafoxx,UCggineJcxJn80TRXxdQbx6w,F000450,01791,N00026166,,H4NC05146,1013052,400643,6051,Virginia Foxx,,20521,Virginia Foxx,True
Fudge,Marcia,L.,,,Marcia L. Fudge,1952-10-29,F,rep,OH,11,,Democrat,https://fudge.house.gov,2344 Rayburn House Office Building; Washington DC 20515-3511,202-225-7032,,http://fudge.house.gov/common/rss//index.cfm?rss=25,RepMarciaFudge,RepMarciaLFudge,marcialfudge,UClmYIIhIcL-WwtBAy1Dhokg,F000455,01895,N00030490,,H8OH11141,1030928,412327,110640,Marcia L. Fudge,,20941,Marcia Fudge,True
Garamendi,John,,,,John Garamendi,1945-01-24,M,rep,CA,3,,Democrat,https://garamendi.house.gov,2368 Rayburn House Office Building; Washington DC 20515-0503,202-225-1880,,http://garamendi.house.gov/rss.xml,RepGaramendi,repgaramendi,garamendiCA10,UCRym1qsO72C39gX6pBu4icg,G000559,01973,N00030856,,H0CA10149,18413,412382,29664,,,20958,John Garamendi,True
Gardner,Cory,,,,Cory Gardner,1974-08-22,M,sen,CO,,2,Republican,https://www.gardner.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5941,https://www.gardner.senate.gov/contact-cory/email-cory,,SenCoryGardner,SenCoryGardner,,UC7Vi5vAFb7piu_BNwrYDBxQ,G000562,01998,N00030780,S377,"H0CO04122,S4CO00395",623308,412406,30004,Cory Gardner,,21112,Cory Gardner,True
Gibbs,Bob,,,,Bob Gibbs,1954-06-14,M,rep,OH,7,,Republican,https://gibbs.house.gov,2446 Rayburn House Office Building; Washington DC 20515-3507,202-225-6265,,http://gibbs.house.gov/rss.xml,RepBobGibbs,RepBobGibbs,RepBobGibbs,UC4J-kVbeE32Up-b_wTLEUmA,G000563,02049,N00031128,,H0OH18077,1033844,412463,45466,Bob Gibbs,,21165,Bob Gibbs,True
Gohmert,Louie,B.,Jr.,,Louie Gohmert,1953-08-18,M,rep,TX,1,,Republican,https://gohmert.house.gov,2267 Rayburn House Office Building; Washington DC 20515-4301,202-225-3035,,http://gohmert.house.gov/news/rss.aspx,RepLouieGohmert,50375006903,GohmertTX01,UC0HMa6X3iMhMq96kkRLLTog,G000552,01801,N00026148,,H4TX04039,1011394,400651,50029,Louie Gohmert,,20527,Louie Gohmert,True
Gosar,Paul,A.,,,Paul A. Gosar,1958-11-22,M,rep,AZ,4,,Republican,https://gosar.house.gov,2057 Rayburn House Office Building; Washington DC 20515-0304,202-225-2315,,http://gosar.house.gov/rss.xml,RepGosar,repgosar,repgosar,UC5orqw_9acsKWSRbrqTDXBw,G000565,01992,N00030771,,H0AZ01259,62470,412397,123491,Paul Gosar,,21103,Paul Gosar,True
Granger,Kay,,,,Kay Granger,1943-01-18,F,rep,TX,12,,Republican,https://kaygranger.house.gov,1026 Longworth House Office Building; Washington DC 20515-4312,202-225-5071,,http://kaygranger.house.gov/rss.xml,RepKayGranger,RepKayGranger,RepKayGranger,UCsRMtemAkyLh78MPES6gMVQ,G000377,01487,N00008799,,H6TX12060,45709,400157,334,,,29762,Kay Granger,True
Grassley,Charles,E.,,Chuck,Chuck Grassley,1933-09-17,M,sen,IA,,3,Republican,https://www.grassley.senate.gov,135 Hart Senate Office Building Washington DC 20510,202-224-3744,http://www.grassley.senate.gov/contact,http://grassley.senate.gov/customcf/rss_feed.cfm,ChuckGrassley,grassley,senchuckgrassley,UCiCPRkcLMInpDeOqGkMTt4w,G000386,00457,N00001758,S153,S0IA00028,1167,300048,53293,Chuck Grassley,,14226,Chuck Grassley,True
Graves,Sam,B.,,,Sam Graves,1963-11-07,M,rep,MO,6,,Republican,https://graves.house.gov,1135 Longworth House Office Building; Washington DC 20515-2506,202-225-7041,,http://graves.house.gov/common/rss/index.cfm?rss=25,RepSamGraves,118514606128,,UCdg2ybvoHsSW6t7iJnKHlNg,G000546,01656,N00013323,,H0MO06073,89873,400158,9425,,,20124,Sam Graves,True
Graves,Tom,,,,Tom Graves,1970-02-03,M,rep,GA,14,,Republican,https://tomgraves.house.gov,2078 Rayburn House Office Building; Washington DC 20515-1014,202-225-5211,,http://tomgraves.house.gov/news/rss.aspx,RepTomGraves,reptomgraves,CongressmanGraves,UCBxeA4MWCmfUox57bUTEH0g,G000560,01979,N00030788,,H0GA09030,11519,412388,31969,Tom Graves,,20962,Tom Graves,True
Green,Al,,,,Al Green,1947-09-01,M,rep,TX,9,,Democrat,https://algreen.house.gov,2347 Rayburn House Office Building; Washington DC 20515-4309,202-225-7508,,http://algreen.house.gov/rss.xml,RepAlGreen,repalgreen,RepAlGreen,UCFtgMZm1YUXaZ8OtOj-GDjA,G000553,01803,N00026686,,H4TX09095,1012969,400653,49680,Al Green,,20529,Al Green (politician),True
Griffith,H.,Morgan,,,H. Morgan Griffith,1958-03-15,M,rep,VA,9,,Republican,https://morgangriffith.house.gov,2202 Rayburn House Office Building; Washington DC 20515-4609,202-225-3861,,http://morgangriffith.house.gov/news/rss.aspx,RepMGriffith,RepMorganGriffith,RepMorganGriffith,UCzxqD7EY_Rdvbc0spbaYkJA,G000568,02070,N00032029,,H0VA09055,62766,412485,5148,Morgan Griffith,,21191,Morgan Griffith,True
Grijalva,Raúl,M.,,,Raúl M. Grijalva,1948-02-19,M,rep,AZ,3,,Democrat,https://grijalva.house.gov,1511 Longworth House Office Building; Washington DC 20515-0303,202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepraulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,01708,N00025284,,H2AZ07070,1003551,400162,28253,Raul M. Grijalva,,20305,Raúl Grijalva,True
Guthrie,Brett,,,,Brett Guthrie,1964-02-18,M,rep,KY,2,,Republican,https://guthrie.house.gov,2434 Rayburn House Office Building; Washington DC 20515-1702,202-225-3501,,http://guthrie.house.gov/common/rss/?rss=24,RepGuthrie,CongressmanGuthrie,BrettGuthrie,UCdJhDw-YbdH0RHfWK0sIfiw,G000558,01922,N00029675,,H8KY02031,1031343,412278,18829,Brett Guthrie,,20916,Brett Guthrie,True
Harris,Andy,,,,Andy Harris,1957-01-25,M,rep,MD,1,,Republican,https://harris.house.gov,2334 Rayburn House Office Building; Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,H001052,02026,N00029147,,H8MD01094,1033464,412434,19157,,,21139,Andy Harris (politician),True
Hartzler,Vicky,,,,Vicky Hartzler,1960-10-13,F,rep,MO,4,,Republican,https://hartzler.house.gov,2235 Rayburn House Office Building; Washington DC 20515-2504,202-225-2876,,http://hartzler.house.gov/rss.xml,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,UCAvttUz6qBVEJiFt7p_MZxw,H001053,02032,N00031005,,H0MO04086,95050,412444,8783,Vicky Hartzler,,21149,Vicky Hartzler,True
Hastings,Alcee,L.,,,Alcee L. Hastings,1936-09-05,M,rep,FL,20,,Democrat,https://alceehastings.house.gov,2353 Rayburn House Office Building; Washington DC 20515-0920,202-225-1313,,http://www.alceehastings.house.gov/news/rss.aspx,RepHastingsFL,95696782238,RepAlceeHastings,UCaXXiR3YjMuPIlIGRGNnm8A,H000324,00511,N00002884,,H2FL23021,1858,400170,26798,Alcee L. Hastings,,29337,Alcee Hastings,True
Heinrich,Martin,,,,Martin Heinrich,1971-10-17,M,sen,NM,,1,Democrat,https://www.heinrich.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-5521,http://www.heinrich.senate.gov/contact,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,H001046,01937,N00029835,S359,"H8NM01224,S2NM00088",1030686,412281,74517,Martin Heinrich,,20930,Martin Heinrich,True
Herrera Beutler,Jaime,,,,Jaime Herrera Beutler,1978-11-03,F,rep,WA,3,,Republican,https://herrerabeutler.house.gov,2352 Rayburn House Office Building; Washington DC 20515-4703,202-225-3536,,http://herrerabeutler.house.gov/news/rss.aspx,HerreraBeutler,herrerabeutler,RepHerreraBeutler,UCJEgiA9clfx0amrQUj0aBTQ,H001056,02071,N00031559,,H0WA03187,95198,412486,101907,,,21187,Jaime Herrera Beutler,True
Higgins,Brian,M.,,,Brian Higgins,1959-10-06,M,rep,NY,26,,Democrat,https://higgins.house.gov,2459 Rayburn House Office Building; Washington DC 20515-3226,202-225-3306,,http://higgins.house.gov/rss.xml,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,UCSGbv85HaaYYOrPGePtxwag,H001038,01794,N00027060,,H4NY27076,1013050,400641,23127,Brian Higgins,,20519,Brian Higgins,True
Himes,James,A.,,,James A. Himes,1966-07-05,M,rep,CT,4,,Democrat,https://himes.house.gov,1227 Longworth House Office Building; Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,JAHimes,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,01913,N00029070,,H8CT04172,1031341,412282,106744,Jim Himes,,20907,Jim Himes,True
Hirono,Mazie,K.,,,Mazie K. Hirono,1947-11-03,F,sen,HI,,1,Democrat,https://www.hirono.senate.gov,713 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,01844,N00028139,S361,"H6HI02251,S2HI00106",91216,412200,1677,Mazie K. Hirono,,20713,Mazie Hirono,True
